realdata_balanced_report_date=2026-03-04
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
focus_method=E2
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=200
n1_requested=200
n0_selected=200
n1_selected=200
label_count_0=200
label_count_1=200
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.285
gate3_n_samples_valid=400
gate3_n_samples_missing=0
artifact_path_gate2=runs\realdata_E2_gate2
artifact_path_gate3=runs\realdata_E2_gate3
label_count_report_path=attestations\realdata_ab\2026-03-04_halueval_label_counts.txt
hf_provenance_path=data\realdata\hf_halueval_provenance.json
hf_provenance_sha256=4ad5bcf6efb426c28ea2823a11aa6c0696f1ea9dcbda42216b3ec6ac3b2da103
vec8_postproc_id=e8_softsnap_chunk48_k3_beta12_v1
e2_k=3
e2_beta=12.0
e2_roots_hash_sha256=32809837b7f82b99c1d28d4783f1107773bafca78c915af54fafa635623cd9c7
e2_root_verify_path=attestations/realdata_ab/2026-03-04_e8_roots_verify.txt
e2_root_verify_sha256_meta=aff8f92c5a1364bb9ad9df60dda4ea869790cd9921832b73534d675f069402ae
e2_root_verify_sha256_file=aff8f92c5a1364bb9ad9df60dda4ea869790cd9921832b73534d675f069402ae
e2_anchor_stats_csv=data\realdata\e2_anchor_stats.csv

===== Gate3 Missing Reasons =====
(none)

===== Label-wise Effect Stats (Gate2) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "sample_label", "metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": -0.02105, "median_label0": 1.3763837958511176, "median_label1": 1.376125863319553, "n0": 200, "n1": 200, "p_two_sided": 0.7160750759603215, "u_stat_min": 19579.0, "z": -0.3637093294228606}, "h2_loop_mean": {"cliffs_delta_label1_vs_label0": 0.06375, "median_label0": 1.103887385195187, "median_label1": 1.1077413200172859, "n0": 200, "n1": 200, "p_two_sided": 0.27029986107731335, "u_stat_min": 18725.0, "z": -1.1023722719368272}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.0484, "median_label0": 0.8034878239859251, "median_label1": 0.7951603313999591, "n0": 200, "n1": 200, "p_two_sided": 0.40268577718189846, "u_stat_min": 19032.0, "z": -0.8368341883867244}}, "missing_metrics": [], "n_rows": 400, "source": "runs/realdata_E2_gate2/samples.csv"}

===== Label-wise Effect Stats (Gate3) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "sample_label", "metrics": {"l3_kappa_max": {"cliffs_delta_label1_vs_label0": -0.067, "median_label0": 1.3972268042126101, "median_label1": 1.3946755625841454, "n0": 200, "n1": 200, "p_two_sided": 0.2466218420340079, "u_stat_min": 18660.0, "z": -1.1585936902780543}, "l3_kappa_mean": {"cliffs_delta_label1_vs_label0": -0.04795, "median_label0": 0.9919671541357595, "median_label1": 0.9899959209398703, "n0": 200, "n1": 200, "p_two_sided": 0.40707629353534724, "u_stat_min": 19041.0, "z": -0.8290496843087084}, "l4_tau_max": {"cliffs_delta_label1_vs_label0": -0.1051, "median_label0": 8.713304258765443e-33, "median_label1": 7.973927725236587e-33, "n0": 200, "n1": 200, "p_two_sided": 0.069112795991322, "u_stat_min": 17898.0, "z": -1.8176817022167457}, "l4_tau_mean": {"cliffs_delta_label1_vs_label0": -0.0832, "median_label0": 2.3036686854431736e-33, "median_label1": 2.2740651329200066e-33, "n0": 200, "n1": 200, "p_two_sided": 0.15019704011174093, "u_stat_min": 18336.0, "z": -1.4388358370866317}, "l4_tau_p90": {"cliffs_delta_label1_vs_label0": -0.1108, "median_label0": 4.800525375405558e-33, "median_label1": 4.607269292811334e-33, "n0": 200, "n1": 200, "p_two_sided": 0.055328775605533786, "u_stat_min": 17784.0, "z": -1.9162854205382822}}, "missing_metrics": [], "n_rows": 400, "source": "runs/realdata_E2_gate3/samples.csv"}

===== Label-wise Effect Stats (E2 Anchor) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "label", "metrics": {"anchor_max": {"cliffs_delta_label1_vs_label0": 0.0512, "median_label0": 0.2116950261373418, "median_label1": 0.21233754310088082, "n0": 200, "n1": 200, "p_two_sided": 0.3760104316305573, "u_stat_min": 18976.0, "z": -0.8852711026499354}, "anchor_mean": {"cliffs_delta_label1_vs_label0": 0.08395, "median_label0": 0.17477653537646226, "median_label1": 0.17545030066107092, "n0": 200, "n1": 200, "p_two_sided": 0.1465544396737857, "u_stat_min": 18321.0, "z": -1.4518100105499916}, "anchor_p90": {"cliffs_delta_label1_vs_label0": 0.04815, "median_label0": 0.20223890146611906, "median_label1": 0.2027475864570828, "n0": 200, "n1": 200, "p_two_sided": 0.4051214385248483, "u_stat_min": 19037.0, "z": -0.8325094638989378}}, "missing_metrics": [], "n_rows": 400, "source": "data/realdata/e2_anchor_stats.csv"}

===== Focus Gate2 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,400,400,400,400,1.36426607600700156e0,1.40651186428798769e0,1.41415462990354857e0,1.10525738283748387e0,1.15837632843708294e0,1.20495470889954115e0,7.71741484412419965e-1,9.08371118960071278e-1,9.89558334723424693e-1,8.13810978321515334e-33,9.48251892217530155e-33,1.14440838419485734e-32

===== Focus Gate3 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E2_e8softsnap,400,400,0,18400,18400,9.89467198783650748e-1,1.03641893357463943e0,1.09818259144538533e0,2.30069562758576274e-33,2.72579840051297415e-33,3.69684638090311407e-33

===== Focus Gate2 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
246,48,0,4,1.30898794937114160e0,1.40967600583890751e0,1.03406203352181714e0,1.30192267828999286e0,6.42258898731003947e-1,2.39921705474627482e-32,8.47761692193603874e-33,1.73311364592829617e-32,0,46,46
247,48,1,5,1.35494029357290580e0,1.41232815553410873e0,1.09036148669334887e0,1.31746289249570636e0,5.78403711588189262e-1,2.03891325740035613e-32,7.68881926785580416e-33,1.54953246191183595e-32,0,46,46
248,48,1,4,1.40835041999639143e0,1.40887661407782283e0,1.13301621575853328e0,1.38062247841514552e0,8.92140697755373857e-1,2.45211404896867858e-32,7.99910542742290112e-33,1.45394214406452225e-32,0,46,46
249,48,1,4,1.31471455778840562e0,1.40600062730783648e0,1.11155398723277155e0,1.38007319967493736e0,7.58331488711832757e-1,2.87970997503846187e-32,9.97151662244005140e-33,2.16307287219981217e-32,0,46,46
250,48,1,4,1.22021691445188973e0,1.40233484547674303e0,1.16282519550086771e0,1.35812193142535031e0,6.96490714887472273e-1,4.00168492279801639e-32,9.36104001790914624e-33,1.81087870893080673e-32,0,46,46
251,48,1,4,1.41415462990354857e0,1.39601679816400104e0,1.11857696399606588e0,1.34713337262410260e0,9.19400343464170211e-1,3.40423880752100632e-32,8.83820739030352340e-33,1.76802384476413265e-32,0,46,46
252,48,1,4,1.34750317751930715e0,1.40308298350560845e0,1.18297156408342907e0,1.39315802000292654e0,8.68633812192851074e-1,2.50159814903236395e-32,7.68058086547449511e-33,1.31780610073529553e-32,0,46,46
253,48,0,4,1.38962643964986343e0,1.41037321364012591e0,1.10382372519895555e0,1.39229349387660317e0,6.88897001198150893e-1,3.02363502343294327e-32,8.92207028527473549e-33,1.62026867134545807e-32,0,46,46
254,48,1,4,1.35626068259798127e0,1.39877102773328343e0,1.14206502301843060e0,1.37412040286769588e0,7.49709026373504894e-1,3.24417338578483382e-32,1.14440838419485734e-32,2.19980659868801117e-32,0,46,46
255,48,1,4,1.40055245404027717e0,1.38338791769696234e0,1.04132618511302377e0,1.31465786629403625e0,7.51337744568659871e-1,3.66980999364511199e-32,7.81637173439503290e-33,1.52640917215044101e-32,0,46,46
256,48,1,4,1.35395066417831367e0,1.41284499351282111e0,1.08702465375642121e0,1.36863165597637138e0,8.66813264964039321e-1,2.73169707054099172e-32,8.02861791578088592e-33,1.67195625181093081e-32,0,46,46
257,48,0,4,1.39674226080914465e0,1.41200972593661800e0,1.12261270235289423e0,1.37464522024385416e0,5.90239938332686731e-1,1.66826892723204561e-32,7.25652531272831178e-33,1.22185801763972668e-32,0,46,46
269,48,0,5,1.40988136420461974e0,1.41312975477703651e0,1.06516120031290584e0,1.35234698886506610e0,7.97835176234382160e-1,2.84775179403998726e-32,8.04265316185068262e-33,1.66953984736482563e-32,0,46,46
271,48,0,4,1.39878557618888477e0,1.39764144590076911e0,1.13984125162229555e0,1.36345497296637341e0,8.00742997989986494e-1,2.98252981774292202e-32,9.00458782818397460e-33,1.92618735054391005e-32,0,46,46
273,48,0,4,1.38424640250702913e0,1.39058560623087568e0,1.08502457728776536e0,1.33266787256083763e0,8.55944480940550312e-1,3.61646732408978698e-32,8.77664668698505878e-33,1.51402847611730096e-32,0,46,46
274,48,0,4,1.34932492735425669e0,1.41192538661011624e0,1.11368712517499158e0,1.40350778295126055e0,7.63260154336081964e-1,1.64202419920322908e-32,6.91415009735966896e-33,1.29237869757886677e-32,0,46,46
281,48,0,5,1.37259755225430791e0,1.41419151165494750e0,1.11788808886865243e0,1.35709784482791140e0,8.69449873748171731e-1,1.98639674940011984e-32,7.19412299233109905e-33,1.35679297095816284e-32,0,46,46
284,48,0,5,1.32696182629256398e0,1.41137261482802479e0,1.12069926285637678e0,1.37637402429072497e0,6.17385368555306124e-1,4.03983873742677332e-32,9.44138568336799744e-33,1.71907865096264922e-32,0,46,46
288,48,0,5,1.35807972684079892e0,1.40935977340809671e0,1.16061469871152689e0,1.38893448691027177e0,8.53954105010600095e-1,3.92724512992606434e-32,1.00454727867184070e-32,1.87108332590567264e-32,0,46,46
289,48,0,5,1.40045505760714306e0,1.41168374333678170e0,1.09084625647726141e0,1.36114738926831680e0,9.83246941029147781e-1,2.22186232416433843e-32,6.37993495330376486e-33,1.07131801117291116e-32,0,46,46
290,48,0,4,1.21527227343867494e0,1.41079786495842052e0,1.07442118430586642e0,1.36918516976295734e0,4.37583849216696297e-1,4.27752026590256584e-32,8.28383542457611677e-33,1.67777684239698867e-32,0,46,46
296,48,0,4,1.38718427363516539e0,1.41225013926651077e0,1.10138288308464571e0,1.37106270990269241e0,8.11873225915908936e-1,2.13862297229863385e-32,9.05186729129873065e-33,1.85978805550834967e-32,0,46,46
297,48,0,4,1.35182745232190293e0,1.41204595171461733e0,1.09801885364921725e0,1.36536559894836151e0,8.09244340819106456e-1,3.40341538000322166e-32,8.23913360031629896e-33,1.66654816065486675e-32,0,46,46
298,48,0,4,1.36364081633645595e0,1.39104909216754247e0,1.10814698247707377e0,1.35706668531680164e0,7.86074543043996488e-1,5.24904764389974366e-32,9.80031334495888335e-33,1.88942448301933166e-32,0,46,46
300,48,0,4,1.40213088445119305e0,1.40494895920136442e0,1.14405419409470599e0,1.39154887036073527e0,4.33941990929151755e-1,4.60838910703005569e-32,9.02667076559701062e-33,1.68498139314789063e-32,0,46,46
302,48,0,4,1.39192791876093724e0,1.38772591362211317e0,1.05505535454946520e0,1.34583503288416151e0,8.70476971824435397e-1,1.36863422511812359e-32,5.57314212404082241e-33,1.00766675134253218e-32,0,46,46
304,48,0,4,1.40212862670262473e0,1.41098696211615393e0,1.08342722466885655e0,1.34342699502705121e0,8.63454113453675842e-1,1.99773111027016396e-32,7.84360308076772058e-33,1.45038642635795152e-32,0,46,46
306,48,0,4,1.40788913238472047e0,1.39825364678754060e0,1.12948302704478021e0,1.35815026224029411e0,8.83468190903754391e-1,4.25524765035265584e-32,8.75098964714277086e-33,1.54052388175207343e-32,0,46,46
311,48,0,4,1.35750540377360851e0,1.38613726363487366e0,1.03368698336925080e0,1.32384987299981605e0,8.82803826164783367e-1,2.10830240739457220e-32,6.06200490064985667e-33,1.26639386958541503e-32,0,46,46
312,48,0,4,1.35134880130145141e0,1.41376142889443401e0,1.11399997696973752e0,1.37887132008519298e0,7.47582134126139719e-1,2.90880974381585039e-32,7.11757340613652709e-33,1.30938860647473903e-32,0,46,46
313,48,0,4,1.36064958965249461e0,1.39222867233893344e0,1.05788341648634066e0,1.34073680742836809e0,5.35639936739276790e-1,2.91856269374703840e-32,7.85833416680877539e-33,1.58090673176567352e-32,0,46,46
316,48,0,4,1.40268420651688652e0,1.35333986409418383e0,1.06677120155043248e0,1.31204859329486623e0,8.82461877523705307e-1,2.76988632967747359e-32,9.22058221644599666e-33,1.64140366583730562e-32,0,46,46
318,48,0,5,1.37741366782881514e0,1.40387463626058828e0,1.15837632843708294e0,1.35676846716013677e0,8.81028760785991683e-1,2.26916642407149887e-32,8.23028718088271149e-33,1.57955903547692907e-32,0,46,46
319,48,0,4,1.37229173737043886e0,1.40602876230208218e0,1.12633857585729302e0,1.39139880730438659e0,6.59906501660793565e-1,2.09711368210233771e-32,8.28144423984605768e-33,1.48740683492760148e-32,0,46,46
331,48,0,5,1.40232262316695877e0,1.40806230627542628e0,1.15540197630697006e0,1.38387018406335338e0,9.02646580623532424e-1,2.60903597764187902e-32,8.49483054786903108e-33,1.45801588532203545e-32,0,46,46
336,48,0,4,1.40498897826948399e0,1.40218617740890461e0,1.07834567209693266e0,1.35491198766873899e0,6.24966280898635929e-1,3.48014468415616641e-32,9.35008615708033668e-33,1.77096863877967542e-32,0,46,46
342,48,0,4,1.40488239066350529e0,1.41208935240539080e0,1.10610091094759921e0,1.39020330621953470e0,9.25657823307839411e-1,1.85057178507913009e-32,7.24500932023541844e-33,1.38770265272910614e-32,0,46,46
344,48,0,4,1.37552556762507860e0,1.40934527528361708e0,1.06765952438562750e0,1.34940681673554552e0,6.10465388637647655e-1,1.65372191401291369e-32,7.67486768188496794e-33,1.20247803899282715e-32,0,46,46
349,48,0,4,1.41025026604760995e0,1.41299897496048077e0,1.09045602887886495e0,1.39602185097316656e0,8.93290828723854236e-1,2.91976032235585788e-32,8.03796739035573802e-33,1.70154244028448327e-32,0,46,46
355,48,0,4,1.39540731332244805e0,1.40501637290023451e0,1.13633100767696815e0,1.36911179640766911e0,6.94036750443004835e-1,2.41316391086287550e-32,8.35862667943608197e-33,1.62733850786264986e-32,0,46,46
357,48,0,4,1.36369238294972295e0,1.40057183985303024e0,1.06645213181525311e0,1.35655981088251987e0,7.39631642560873881e-1,2.04763236354824615e-32,6.49484998853132669e-33,1.17956374943427827e-32,0,46,46
359,48,0,4,1.36508393766415526e0,1.39575714291641817e0,1.09365490542210453e0,1.35240960598552040e0,8.86062942071221049e-1,3.01162551818271027e-32,7.65769270900217756e-33,1.36855758945591075e-32,0,46,46
361,48,0,4,1.33883340971931242e0,1.40436675378516185e0,1.08568894501383051e0,1.33076528035499031e0,8.66652757572106136e-1,2.92022167373807281e-32,8.58748631280578560e-33,1.81509953077300171e-32,0,46,46
364,48,0,4,1.37180435978050252e0,1.39425904842374560e0,1.04294949094231826e0,1.37835457748625645e0,5.77768903530169298e-1,1.77844319899726254e-32,6.11970221143004555e-33,1.14411579529270151e-32,0,46,46
375,48,0,4,1.38813165750602341e0,1.40394136696856342e0,1.06684378659436385e0,1.37216766937261059e0,7.82095780467192858e-1,2.43259883759263251e-32,7.86759764857327969e-33,1.43849325114290815e-32,0,46,46
377,48,0,4,1.39717985717149484e0,1.39575177339255330e0,1.10395104519141829e0,1.34430406608182840e0,8.33894712972169105e-1,2.02388086581523625e-32,7.66760136094415632e-33,1.35820587465092392e-32,0,46,46
378,48,0,4,1.38993677127103354e0,1.41152318949646061e0,1.12837288028797089e0,1.37221999763128166e0,8.60772067801055085e-1,1.88968044084778950e-32,8.77656651549223994e-33,1.51443688729514794e-32,0,46,46
388,48,0,4,1.36897356727794772e0,1.38522654026004011e0,1.06160138506368762e0,1.35726138540367658e0,7.56573656207522816e-1,2.15420814968744687e-32,7.21795923258555627e-33,1.40263643599177543e-32,0,46,46
392,48,0,4,1.38177823958975510e0,1.40997548153656127e0,1.11796290664981157e0,1.37353970675317560e0,8.00576463199874189e-1,2.28657182683144344e-32,6.56230830370438992e-33,1.15528258900113720e-32,0,46,46
396,48,0,4,1.38269435050365663e0,1.39965154870446562e0,1.07200978139199266e0,1.36699118325039559e0,9.00989557611902026e-1,7.57561313890894992e-32,9.82969548756256308e-33,2.02651236054163732e-32,0,46,46
399,48,0,4,1.28139822149627358e0,1.40232469054203190e0,1.04301244456949194e0,1.36724802759491393e0,4.85019867153622719e-1,1.84797188332677831e-32,7.54314541476861662e-33,1.34299168790817340e-32,0,46,46
400,48,0,4,1.40320102801701574e0,1.40334881684208845e0,1.13694072641642663e0,1.36286713780202939e0,8.81757640233629014e-1,2.10780849359037538e-32,8.36949674625429044e-33,1.55947737930811006e-32,0,46,46
402,48,0,4,1.39267543416528849e0,1.38466716593394623e0,1.16538675547532256e0,1.36898541099304838e0,6.93561802329450305e-1,2.30105828157295174e-32,8.64509671252690788e-33,1.65595264802419351e-32,0,46,46
413,48,0,4,1.38384500313268388e0,1.39216163629603185e0,1.06664013114064393e0,1.36237286941024283e0,8.65289843027416516e-1,3.12383917581462832e-32,9.09226929456215967e-33,1.86649633341682840e-32,0,46,46
417,48,0,4,1.35429769605466266e0,1.41130531318514496e0,1.07946782586423429e0,1.35468363086583810e0,8.81078529409724420e-1,2.98217354256988798e-32,7.97850124786334855e-33,1.61405384831310707e-32,0,46,46
419,48,0,4,1.35277204126705297e0,1.37044199328327942e0,1.02042190845664571e0,1.32978507762840081e0,7.88622656047949233e-1,3.20144079066115990e-32,9.16337300225347961e-33,1.67884303912781231e-32,0,46,46
422,48,0,4,1.40727992607045937e0,1.41282524908119789e0,1.16105274705949957e0,1.36919226115542236e0,8.13735327753125626e-1,5.25737713307963032e-32,9.24024080465842636e-33,1.41781346177351958e-32,0,46,46
427,48,0,4,1.36267532126824498e0,1.40668139158751848e0,1.10232982216629005e0,1.34789075430839955e0,8.72123013117232615e-1,3.03589618977455876e-32,9.55655843167374087e-33,1.93309793915782898e-32,0,46,46
439,48,0,4,1.37631403886437198e0,1.40776145749233583e0,1.06141469078910311e0,1.32991396137577200e0,9.11698500533624889e-1,2.65611815012183524e-32,6.53098340141832940e-33,1.43277113528476893e-32,0,46,46
459,48,0,4,1.37219843612854353e0,1.41172408806677940e0,1.05425908425036408e0,1.37452653161980942e0,8.85196209597521544e-1,3.87158593021168961e-32,9.42753519890020013e-33,1.75796189135104149e-32,0,46,46
465,48,0,4,1.39452899874553782e0,1.39947644576887953e0,1.10871752495629328e0,1.32540576955922695e0,8.88633260608538977e-1,3.59225519417688526e-32,9.55949362702406584e-33,1.71098266052831061e-32,0,46,46
472,48,0,4,1.38012400309177186e0,1.41133763644567378e0,1.08573176852450581e0,1.36657386204927289e0,8.27683964239051773e-1,4.68835307445542703e-32,9.97555653854743320e-33,2.22817177662472058e-32,0,46,46
474,48,0,4,1.29677736962135315e0,1.38727430723737610e0,1.11555464826798389e0,1.34191921973726180e0,6.40861763853589284e-1,3.56323381865616804e-32,8.49416905746999630e-33,1.51509160940894941e-32,0,46,46
480,48,0,4,1.33902385678186264e0,1.40492156587839068e0,1.07178965640114932e0,1.34488403290902259e0,7.86885023537453154e-1,2.57918336687949717e-32,7.87683059770459619e-33,1.57533152811965697e-32,0,46,46
482,48,0,4,1.23221411672898862e0,1.39810183762853391e0,1.10294348132213571e0,1.35006179363605483e0,7.22277406568261782e-1,2.06399076656206840e-32,8.30337743432811507e-33,1.53025514349159672e-32,0,46,46
490,48,0,6,1.40007069836064679e0,1.39778065666071227e0,1.09153649187640278e0,1.36983368340518119e0,7.22814061380300354e-1,1.86927079404296667e-32,7.75907940553820808e-33,1.39770029307694911e-32,0,46,46
498,48,0,4,1.40510278560545476e0,1.40133818986998548e0,1.16401286806984605e0,1.37569966584948156e0,9.06436544223192753e-1,3.97670310093246138e-32,8.80240517032831927e-33,1.86358104106833566e-32,0,46,46
499,48,0,4,1.31829238326695908e0,1.41029425508461204e0,1.08673502298535207e0,1.36328740156709149e0,5.80262830450799405e-1,2.86464814707337804e-32,7.87649876590341689e-33,1.59929973937112863e-32,0,46,46
504,48,0,5,1.37549311933355489e0,1.39436671354811792e0,1.11362670820935561e0,1.35652772204451733e0,9.19590377748327747e-1,5.28501787035050564e-32,1.11617176018583023e-32,1.94446197142621104e-32,0,46,46
508,48,0,4,1.33937634722332422e0,1.40364330644814017e0,1.16838027390435339e0,1.38258691744642581e0,6.98910755281089258e-1,2.88679849530337895e-32,8.30585037994905501e-33,1.57526166883592216e-32,0,46,46
511,48,0,4,1.26576449017898263e0,1.40733264304983074e0,1.15616270418502332e0,1.38643797813936853e0,5.61399482834159858e-1,2.88885111307132524e-32,7.94342404653594637e-33,1.29077096708293877e-32,0,46,46
516,48,0,4,1.37645355283786319e0,1.41149332931287419e0,1.06772145520219519e0,1.35830458537409116e0,5.76792634192693998e-1,2.51652081993127232e-32,9.65089814389824022e-33,1.86840727434271535e-32,0,46,46
518,48,0,4,1.39824348299974877e0,1.41143571948428415e0,1.10644840320655868e0,1.32136274965825185e0,6.56187264836357476e-1,3.94243079776744865e-32,8.91467236500077961e-33,2.11267039287409816e-32,0,46,46
529,48,0,4,1.36999382429309469e0,1.39782203337874722e0,1.15100804838132653e0,1.34516332421054785e0,6.06093795549371039e-1,1.67541770370729417e-32,8.47764685899761186e-33,1.37551174042671425e-32,0,46,46
542,48,0,4,1.41255093411740162e0,1.41291457841724477e0,1.00868888329223871e0,1.32219802704665801e0,6.84709449070025178e-1,2.07700233693618768e-32,6.99754699454195362e-33,1.28031894088028225e-32,0,46,46
553,48,0,4,1.33559480315398726e0,1.41386993823705542e0,1.11710641977012526e0,1.33561822833599630e0,8.30194099544566577e-1,2.69254180957196072e-32,7.47337538846410220e-33,1.44243960181040490e-32,0,46,46
556,48,0,4,1.25246343310555597e0,1.40043685824633868e0,1.10268971137537286e0,1.36969887241553501e0,4.59194843910937678e-1,2.76352347790208737e-32,8.06259262891471983e-33,1.75568984977325804e-32,0,46,46
559,48,0,4,1.36688509990810103e0,1.40261667742412977e0,1.03820711188669113e0,1.35151340205727699e0,8.26902745864939837e-1,2.85411263099774373e-32,7.86358898895824326e-33,1.67768468103564802e-32,0,46,46
560,48,0,6,1.37044553707383177e0,1.38458481350270812e0,1.07986707893628275e0,1.35941049312089834e0,7.94087867785435719e-1,2.39781790839854027e-32,7.81454110893378599e-33,1.55229012182217862e-32,0,46,46
566,48,0,4,1.32185430839106544e0,1.38525354277698831e0,1.03453118304361436e0,1.35914534391696851e0,7.68797595101683773e-1,2.26476413830265298e-32,6.22045653690304883e-33,1.26983417025066347e-32,0,46,46
574,48,0,4,1.40593879842059954e0,1.40486102106923605e0,1.07242218632496278e0,1.34850374969851905e0,8.72462867433816958e-1,1.74758205304301332e-32,7.24760957955749237e-33,1.23121730512662382e-32,0,46,46
578,48,0,4,1.39383221724886641e0,1.41278362048408423e0,1.13493360731104853e0,1.38933046192344967e0,8.89114563261833246e-1,2.70994920867174827e-32,8.25972402325212806e-33,1.57292818005969751e-32,0,46,46
586,48,0,4,1.39797257927995422e0,1.40722423103994387e0,1.17415446951902935e0,1.39954556123854656e0,6.35318033741237853e-1,3.79467047081432210e-32,8.91897288783014606e-33,1.62976583896473031e-32,0,46,46
588,48,0,4,1.39258297688212651e0,1.40832606451277398e0,1.14270708449095726e0,1.36415888534281993e0,9.17563966990615376e-1,2.01188677400929028e-32,7.52280158227343197e-33,1.22400589313543949e-32,0,46,46
597,48,0,4,1.40752079820166109e0,1.40465010322427863e0,1.09171945962372430e0,1.35743283321808517e0,9.35463862001844282e-1,3.02519969631021289e-32,8.64678715458840837e-33,1.77110731815963817e-32,0,46,46
606,48,0,4,1.26653800383026494e0,1.39818628951531054e0,1.14618699156984394e0,1.34932547195255337e0,6.74953407546365125e-1,4.44464255023874380e-32,7.54522620132856453e-33,1.26995660911696129e-32,0,46,46
615,48,0,4,1.39771459843062229e0,1.41269457149860589e0,1.16681953896877921e0,1.36095519063918591e0,8.85595801435790864e-1,1.88753712650457938e-32,8.00989475114676485e-33,1.43268707385925430e-32,0,46,46
617,48,0,4,1.40363966361917747e0,1.40327823356435677e0,1.05986158394759178e0,1.38503933114344724e0,8.59354862069901970e-1,4.23201436128113081e-32,7.14612938765104437e-33,1.32393378215936630e-32,0,46,46
623,48,0,4,1.40382576037736739e0,1.41127628028921759e0,1.05681964027422448e0,1.35686442003075025e0,5.29179269988080514e-1,2.20816532585778421e-32,7.45744831533494655e-33,1.34404368620043169e-32,0,46,46
626,48,0,4,1.37402991519738760e0,1.40898885499242588e0,9.97507205048796641e-1,1.35075249361371186e0,8.69957191481888326e-1,2.73323275079731635e-32,8.22699195479312101e-33,1.81924314976864712e-32,0,46,46
627,48,0,4,1.41152691675234143e0,1.37359689033107135e0,1.10940646949139299e0,1.34567003356461745e0,9.57179400199265507e-1,1.84044320048512239e-32,7.33021689406252087e-33,1.53463488507148325e-32,0,46,46
628,48,0,4,1.40666082214503163e0,1.40181662533277929e0,1.14891848929833551e0,1.39804370522686860e0,8.09775570716218307e-1,2.74912056125139461e-32,9.62897303631564439e-33,1.91529980512155451e-32,0,46,46
637,48,0,4,1.38497679737989521e0,1.41248794732499450e0,1.18016555377113486e0,1.35906874112953013e0,7.73838338076791254e-1,2.87068449334640583e-32,9.95077214867855838e-33,1.99466856246106329e-32,0,46,46
648,48,0,4,1.39516236219603518e0,1.41377204290758418e0,1.08423489546346263e0,1.37134658260836084e0,7.38801493711774504e-1,2.06328899220390873e-32,6.98250603965376084e-33,1.24362605967280111e-32,0,46,46
655,48,0,4,1.34280050901383285e0,1.40869645563159107e0,1.08048319201623610e0,1.37900187081138470e0,9.12227526449775894e-1,2.94943900782193624e-32,8.88181013638400674e-33,1.84153506235724748e-32,0,46,46
663,48,0,4,1.32540311899646834e0,1.41373723200983714e0,1.08833607274037880e0,1.37658720051101291e0,6.78527317054305912e-1,3.34941412687245447e-32,8.79162275831227165e-33,1.58469222702769174e-32,0,46,46
664,48,0,4,1.38716193019182721e0,1.41256925623436613e0,1.11454828791009208e0,1.34203097155705930e0,7.26120172539501119e-1,2.33268046690098783e-32,7.30551118925776682e-33,1.27622602556199770e-32,0,46,46
667,48,0,4,1.32237102364646497e0,1.41136626189375081e0,1.14809856819273959e0,1.37609268114087802e0,7.78245077759562420e-1,2.50352088819790055e-32,8.14745443159401097e-33,1.20938692373984932e-32,0,46,46
670,48,0,4,1.36819220349567128e0,1.41322296260188773e0,1.01072802416184082e0,1.36599815248895684e0,7.94737715229094643e-1,3.38959295087396977e-32,7.72165195293740532e-33,1.31097896107336898e-32,0,46,46
679,48,0,4,1.31241699663579325e0,1.40741634198656707e0,1.08725672241160409e0,1.35590166920245836e0,7.44163874442844708e-1,3.97725078051989408e-32,8.63945205535181491e-33,1.81944838328921887e-32,0,46,46
686,48,0,5,1.40407254362999900e0,1.40975157945985674e0,1.15394116058308471e0,1.39839282503811391e0,8.50795378830983329e-1,2.13858571992781869e-32,7.79323124063370655e-33,1.23059244156390019e-32,0,46,46
